Raman Shift,0uM_0uM_0uM_1,0uM_0uM_10uM_1,0uM_0uM_15uM_1,0uM_0uM_20uM_1,0uM_0uM_5uM_1,0uM_10uM_0uM_1,0uM_10uM_10uM_1,0uM_10uM_15uM_1,0uM_10uM_20uM_1,0uM_15uM_0uM_1,0uM_15uM_10uM_1,0uM_15uM_15uM_1,0uM_15uM_20uM_1,0uM_20uM_0uM_1,0uM_20uM_10uM_1,0uM_20uM_15uM_1,0uM_20uM_20uM_1,0uM_5uM_0uM_1,10uM_0uM_0uM_1,10uM_0uM_10uM_1,10uM_0uM_15uM_1,10uM_0uM_20uM_1,10uM_10uM_0uM_1,10uM_10uM_10uM_1,10uM_10uM_15uM_1,10uM_10uM_20uM_1,10uM_15uM_0uM_1,10uM_15uM_10uM_1,10uM_15uM_15uM_1,10uM_15uM_20uM_1,10uM_20uM_0uM_1,10uM_20uM_10uM_1,10uM_20uM_15uM_1,10uM_20uM_20uM_1,15uM_0uM_0uM_1,15uM_0uM_10uM_1,15uM_0uM_15uM_1,15uM_0uM_20uM_1,15uM_10uM_0uM_1,15uM_10uM_10uM_1,15uM_10uM_15uM_1,15uM_10uM_20uM_1,15uM_15uM_0uM_1,15uM_15uM_10uM_1,15uM_15uM_15uM_1,15uM_15uM_20uM_1,15uM_20uM_0uM_1,15uM_20uM_10uM_1,15uM_20uM_15uM_1,15uM_20uM_20uM_1,20uM_0uM_0uM_1,20uM_0uM_10uM_1,20uM_0uM_15uM_1,20uM_0uM_20uM_1,20uM_10uM_0uM_1,20uM_10uM_10uM_1,20uM_10uM_15uM_1,20uM_10uM_20uM_1,20uM_15uM_0uM_1,20uM_15uM_10uM_1,20uM_15uM_15uM_1,20uM_15uM_20uM_1,20uM_20uM_0uM_1,20uM_20uM_10uM_1,20uM_20uM_15uM_1,20uM_20uM_20uM_1,5uM_0uM_0uM_1
920.516,195.4298542274053,164.46973401360552,124.12095986394561,157.97107435897445,145.4788664682541,175.67181727891162,130.24826403940895,132.547416436252,160.04012410714296,190.23876488095252,129.21406754385976,156.03312619047625,129.0190605079366,144.37211147186153,129.4712711500001,142.9185246031747,170.89843756838917,163.05575508365519,149.6929723443224,129.5717174603175,155.15371917989427,149.58110784313735,147.20264042081956,115.7578489595239,116.3769063492064,140.8264138571429,186.48912518797007,105.65716767507008,119.0301353679654,116.9117275974027,149.62783499446306,125.07880051020418,132.34439349859954,121.40606925465845,170.29680440917124,149.11932666666675,136.8569190476191,146.57405725900128,147.10577413419915,110.85801230158737,129.26897318903326,128.37808666666675,169.50858717948722,123.13372825396837,123.60774254992327,137.46361736164752,149.32691006802727,118.85291445665447,111.7728393822395,123.67418438703149,156.86734531024538,123.56198476190484,148.46458616071433,135.42982949735458,148.99579536679548,115.64300732600742,122.38502260317468,117.06638137188214,128.75738610500616,109.53342050000006,112.67911974448326,111.16167966537974,142.54174224664237,117.7932828106853,108.93141576441104,112.3885038321996,163.75945873015883
922.908,174.17624071914491,153.01669482993208,105.35710000000006,158.5405778388279,142.57838988095247,166.12920544217695,126.38288357963881,128.18860030721973,147.79084285714296,175.56024508928584,113.99480162907271,148.06672047619057,120.54497939682547,133.3567245310246,130.536458929762,132.68929616402124,160.72362485309023,133.58489176319185,140.1411880952382,139.893125925926,148.60451124338633,157.56487226890772,138.6430970099669,120.96926486547625,123.75605609523821,126.61225725000008,173.12744486215547,104.73953464986002,113.64899849567105,115.90775645021652,144.9062836101884,120.82554863945583,131.96819530952394,120.53924244306427,157.00947513227527,135.675074920635,132.79432193877557,131.4480958188154,130.59916515151528,113.83767648148154,117.10512659451668,121.01991755102047,158.62286630036638,120.43701026455034,125.47813748079884,125.67821218790225,143.21946503401367,117.4106531135532,110.15855454311459,114.57785971631212,149.63152380952386,123.3458422660099,139.3705788690477,133.54499642857152,137.60231312741323,122.82238424908431,117.6994995668935,115.6902856802722,128.14545673992683,102.82918921428572,116.67956411149831,115.73878983268989,127.00472283272292,110.52259965156803,97.85553095238102,110.04286826530618,142.7544973544974
925.298,163.24214227405258,141.35276750566902,96.49532154195018,159.95329047619057,146.44981309523817,140.7181293877552,120.89477914614127,125.47918663594477,145.71765863095246,150.64753497023815,103.90503922305773,139.46000825396837,118.84459133333338,128.58120577200586,135.56401500238104,121.90877870370375,147.80281201621082,125.6448638352639,137.45557527472536,144.96275595238097,143.9303940476192,158.3305247899161,134.857819601329,116.86029185238104,115.45652188888896,116.97751978571435,150.4088536340853,118.41968554621857,106.5070004329005,102.53302198051956,154.09318028792924,120.18643843537424,123.8433636106443,111.82602877846794,147.3639901234569,127.57441587301595,131.55069081632658,123.5710282229966,127.04268294372297,100.37193686507939,114.61082597402606,119.37922517006812,149.2586998779,116.81806814814823,111.79539969278036,113.69715136422141,138.2825107482994,102.17155868131873,109.5382102059203,105.27073971631212,151.64285743145751,122.80108748768477,131.55854925595244,136.07251634920644,123.71354710424717,120.11014151404154,117.35965146031751,111.87209020408169,124.05954009768018,101.18012907142864,119.4244065040651,117.39310910682114,117.94187057387062,104.08522810685258,103.14847531328329,99.71965377551028,135.19951992945332
927.687,148.39276715257537,128.1969277551021,104.94375691609983,147.6621988095239,150.68079242063502,127.26252571428579,112.23144252873571,123.42930783410145,143.7593690476191,131.7919096726191,97.32469468671684,132.19820507936515,108.61904631746043,120.2399034632035,120.24831793928577,118.40369309523817,136.2634903039515,125.51063359073369,131.1772181318682,148.2855151322752,144.668150899471,158.93684229691885,141.42418349944637,112.82627619404771,109.20117330158733,110.690345654762,138.5138632832081,128.27974235294124,103.15195271645028,95.20580976190482,146.91094318936888,119.24562006802729,110.56916646918772,109.55169699792967,149.11900917107593,125.09776380952388,117.98725085034019,121.45025365853665,116.61642195887453,91.82279211640217,112.94581418470423,112.84229659863954,140.47158949938958,110.22205746031753,105.36566620583723,104.35989746460751,130.9518107482994,97.47152551892562,104.68933737451742,110.85184162107406,137.14459963924972,122.00918052545165,124.56997666666673,131.562723425926,126.47795006435013,108.59653015873023,107.08353916099779,111.44991821995468,106.19425339438345,99.1444192619048,112.9822607433218,116.1732431196912,117.24600036630048,109.22475874564466,105.09473071428577,94.01081633786855,135.96999047619053
930.074,148.1358026433432,124.29766696145131,123.26475374149669,135.46271684981687,144.7419430158731,128.54127401360554,105.27713776683093,117.88792165898623,142.48855386904776,132.5598412500001,102.21140395989981,118.8902997142858,101.7424951428572,115.83012620490626,119.95874071666671,111.57758386243395,126.59079034447824,123.98353137709145,135.54126739926753,139.5753680423281,132.84676088624346,153.82493893557432,129.84875725359916,110.37107792619054,111.40013953968261,115.62719757142864,132.2345695488723,120.08954638655469,103.40990106060613,97.42667449134204,142.07312124031012,113.23683486394565,93.17195186834736,101.30374532091103,157.09316437389782,126.26346492063502,117.17774982993204,124.51185430894316,121.19746653679663,99.54700202380958,114.17754432900439,109.35043700680276,134.42567641025647,105.22802678306883,106.52198408602155,99.56391978120986,127.86853360544222,96.92486087912094,91.84514382239387,106.79103982776101,149.03074281096687,127.33734896551732,127.3376648363096,124.6016576984128,129.52015173745184,103.68194212454218,100.15622515873022,99.72793022675742,95.41515080341883,97.68858964285721,111.89913753774684,110.7069694465895,117.17752588522596,109.08886770034852,109.87984481203014,89.89375511337873,146.37343333333342
932.459,137.65925711370267,108.24926925170075,144.5171274376418,110.04035247252752,133.3141515079366,123.49386268843547,92.69925681444995,113.73312872503847,135.58054508928583,115.54165535416674,92.67187552631583,104.87550400000008,88.49858606349213,95.10895608080811,119.18852940595245,101.0429245767196,121.78853277608923,113.79405908880314,118.8635267399268,121.72476902116404,127.67495576719587,143.6249109243698,123.18850491694359,96.48060994047623,101.81124695238098,115.3573758928572,130.00593032581463,113.96477971988803,100.93151979437235,87.58470357142862,120.10273126245856,115.3853289115647,82.88256805042022,94.4067220869566,151.7276485008819,125.97248126984134,119.4868914965987,124.1934915331011,118.88796786796547,102.93429558201066,118.45717447330453,106.48037496598646,121.34241407814415,95.37054387301593,96.75246634408605,92.30956276705278,121.80445020408169,97.3460997557998,81.91443168597175,104.53590814589674,143.75653918903328,128.90649198686376,125.3524470833334,116.03329641534401,124.7620220077221,104.23076239316246,99.45452827664403,95.42753223356014,84.08229312332121,101.68632676190484,99.76985164924514,97.11106333333339,112.33012417582421,107.15047118466906,105.04399042606524,90.04200103174607,143.16012045855388
934.843,133.71374835762887,93.71630900226762,143.37654054421773,100.62282216117221,130.48101361111122,117.92368174829934,93.76793973727429,105.38997137941632,132.10646190476197,96.04637075148813,90.29287832080207,99.350091968254,92.8885303492064,80.2778850562771,113.91180431666673,85.8579122486773,115.37125812563325,104.57616661132568,113.77113322344329,114.42774370370373,126.77687694444451,140.01865854341742,111.4527333399779,91.07891459523816,100.56048887301594,119.11442716666673,119.58617330827074,113.12619557422977,101.23870164502168,85.27894942640695,99.4851698338871,112.78711775510206,76.13495945098043,93.28876158281582,156.50409700176374,128.38288555555565,120.48845425170077,117.2846726132405,113.9416282251083,103.74745640211647,117.09603881673888,109.24957678911571,117.70580600732607,91.17891866666673,93.70352298003077,96.34109083655086,123.6987008163266,90.5228913553114,83.09950938223942,100.75079010131718,114.39051309668113,121.89492200328414,121.87898888392866,106.87611788359794,121.42908211068216,104.24900366300373,97.55827615646265,89.00477399092973,89.98672104517708,99.7339045000001,94.03474197444838,87.40063237323044,105.79809719169722,95.89412701509877,96.14736503759404,85.28106281179146,159.92159664903008
937.225,108.85168275996116,85.2317732879819,122.0922883446712,95.08971987179493,121.709018936508,101.2137113210885,93.31648807881778,92.48000950537639,117.73407526190482,78.64043209077387,91.70117663659154,93.39608936507943,94.24520031746036,69.64229149783554,102.28849559523815,77.76860335978843,111.03768762917942,83.86210430373234,98.53591289377292,105.35585834656091,123.52913513227519,135.57599873949593,79.90994185603547,93.02214105952388,105.10566666666675,111.26044626666673,120.20206421052643,94.9653996218488,89.68666807359315,84.32165576839833,96.29823318493916,102.09595261904767,78.65992880392163,87.03634511387169,139.65910234885365,123.38605333333342,113.48753803401367,115.63406858304299,104.41840693722946,100.35237415343921,101.09372614718622,104.24425230476194,105.02298751404159,90.71260255026459,98.92625067588328,97.21739559845565,119.36389183673475,84.88632398046401,83.05691428571431,97.52859309017228,103.86410430303037,112.71415779967163,116.01822223214295,111.07980953703712,109.28615088803092,109.17118991452996,87.9485777777778,79.73433450113383,87.30648511843717,98.0121871571429,93.03311921254361,94.5585920489061,96.3655858363859,92.11090059233453,84.18998959899754,88.80942599092975,145.62497887125227
939.605,90.46609420796894,83.42857403628123,94.49637938775517,92.50380014652018,102.42505416468259,78.311485152381,95.12722596059118,83.46047862672816,103.44519526190481,63.38434565178574,81.34814928696746,88.29385644444451,96.83640479365084,63.661981220779246,95.76652661904764,78.90196325396829,101.83009431408314,77.64866480952386,72.81977637362641,99.45313171957677,118.36667927248689,123.02781377030821,65.2472553842747,89.82711505952388,93.06958530158734,99.31226620714287,110.00155335839607,85.81372922969193,85.02243965367971,72.1689570779221,102.02283369435226,96.35165340136062,83.30870509803927,81.6406759782609,109.5755600834216,115.74479444444448,100.28402959863949,103.41089480836241,93.90308741341995,91.33057559523814,93.05884513708519,99.60157072653067,93.44700827716734,85.42044385185189,91.06395996927809,89.26958261261268,99.79620314285717,78.44626582417585,81.54485842728447,91.41206515704161,90.90653370274175,111.47845799671599,108.68052532738099,112.62314862433865,91.70672340025746,97.30856579975585,92.02159270975062,84.7389554875284,78.33690928376069,88.5377358119048,88.76047894541236,95.88828817760623,96.62005207081813,89.64422987224167,84.07420057644117,80.68954366099777,123.42791922398592
941.984,75.47668769679308,68.15708044217692,65.06250984126987,94.19714300366307,82.18094957936512,57.48157610204085,87.2419908702792,77.82851435023046,88.98798110416674,56.55283448869052,76.98215292230581,87.78565530158737,88.59500840476194,63.698657844155896,78.63311728571435,79.44705400793657,93.09055519047625,71.64306388416995,56.94775203296709,98.97697346560851,113.33143079365085,115.6693732030813,68.62344001661133,88.82850362142864,93.23857230793656,85.03071939047622,99.88306356140357,82.31204900560228,82.0383627489178,72.20884303679658,100.58506495791808,93.439290952381,86.33729972549023,76.93663476604559,91.50756007865965,111.9901144444445,89.2051125986395,105.2244591056911,78.5021033928572,80.85483711111117,91.02559593073597,92.99068127619053,84.36041204884009,81.53330562962967,82.92431353302614,84.79135576833981,81.8190358911565,74.22099378510383,78.25465611711712,86.40894145288759,72.69003356132761,106.98350671592785,111.13790101190484,99.1369185185186,79.32296995109398,86.86244795604401,92.9818017346939,91.78866797052156,77.80059481306479,80.77700888571432,83.3609494239257,102.42921909652515,96.28570429914534,91.27245585365858,77.00043482456147,78.35456431746034,86.79674148148149
944.361,72.08107399028187,70.09315190476194,48.65440934240367,89.79472336996342,64.43717141071433,59.287774175510236,78.39718840722499,70.80783865745012,84.23400316071435,61.21220069925598,72.77759405889728,83.88037812698417,74.22851528571432,68.04030965252528,75.5647574476191,75.91707039682541,85.81054551773053,65.85230918275421,58.887570238095265,93.4625947513228,104.47731419312176,106.32243894117656,65.34904776356595,88.63003299047625,95.23859471269846,82.72546450714292,80.16857492105267,76.09701956302527,79.75199547619049,68.51432796645024,95.61200132225918,88.63330309523815,83.17809481232497,70.29427059213258,75.52750953738982,109.55295730158737,88.92977291836739,106.78156516840887,67.3024176623377,74.14422290476193,91.48278972582975,85.44122845714291,85.84534450671556,80.18467867724874,83.70972783410143,78.15626544401546,70.46395934693882,77.95166678632484,73.95871617245821,74.80356751671738,92.17762462049065,104.0955465845649,107.51644254464291,102.75983267195775,69.217480970399,79.96698903052508,85.82392253968257,88.28170668934247,80.84994240024423,81.00965687857146,81.78474291289203,104.42811841698848,88.69601071501837,94.23493825783976,79.16421107268175,72.20133383333338,71.15008304761909
946.736,72.35542954907683,62.903512392290295,55.6662370113379,79.93615479853487,56.64629725555559,49.95238540408166,68.58196507389167,70.05686901382494,88.25275939583338,51.82312291488099,63.283522258145396,78.99644133333338,55.704703103174644,54.25638174271286,77.55218130476194,66.33438447460321,74.53468478926041,55.286012046332075,59.67666755311358,88.69911489682546,97.28535189153445,95.49507200700288,67.2473496046512,80.9246746119048,92.72103726666668,77.74660453333338,69.47959365162914,76.6763686596639,74.6310407705628,59.71252933116887,89.17807582170546,90.21320115646263,75.63885260084038,68.06294966045553,58.91065475061732,107.00550555555562,96.95179440136062,98.23029923344953,60.0695359902598,66.2325379761905,94.65508210678213,80.48621650068033,79.45394484493288,76.89319773544977,70.10644542242709,66.93855561389965,62.04820617687081,81.4355334652015,65.03682029214933,72.78806332117529,86.14457181673882,89.1142723809524,99.42742741071433,105.61997902116408,57.96179279021883,80.12630249304036,72.41454996598642,87.92350915646263,86.1611813478633,81.27124194523815,85.12720021370507,95.77257687258692,76.07940884139198,87.00454252613243,79.59055084711785,72.59719805895695,59.55561525573197
949.11,70.45264947230321,68.83534859410436,53.814216024943356,77.65852567765572,48.475077271428596,57.941156704761944,68.02198180623978,75.60887454377884,82.02291816666673,50.05451113705361,64.8472942343359,76.08555422222229,50.865998793650824,51.29289412063496,75.44564034761908,50.51502049047622,65.9230973920973,47.74001545045048,55.92750113369967,80.77589554761909,88.4905359656085,89.19244310084038,75.35862908361021,76.51015808095244,88.99436679523812,80.53584265952385,68.80086892857149,73.11384463025215,75.87046186363641,58.35696087554117,77.39866018383172,84.34796044217693,68.0721160784314,61.13753613561079,57.45411734620813,103.48341012698415,102.90945255782322,95.65017950058079,56.40982193722948,62.81499511507942,87.47999197114002,81.39878207346946,83.28659635531139,75.87275658412703,59.28613188632877,68.73820771428578,78.29990306122457,80.9704316556777,67.87263395881602,67.80675887639316,61.01403913131315,81.30815203612485,90.47159425595244,103.64166093386251,57.18534448391252,74.59414194053728,68.21546840136058,78.95575346485263,85.9354659103786,84.90323072857146,79.75548519396057,81.35144123552126,66.43352824322349,73.87520362369345,77.80195104260655,71.7519324251701,56.65950660141098
951.482,54.541133055976715,75.21066462358283,57.36776506575969,77.67465608058612,45.242980618253995,67.35794178367351,74.16947463054193,75.65829364055303,73.95021750000004,61.20622805625004,72.65700548872182,75.61046863492066,55.04840450000003,40.86496009235212,67.0037093857143,48.24186263968258,66.47666115197573,46.548094952380985,60.33315665201469,76.90264937566144,84.12271363756616,85.68300297619055,75.31675543189371,76.00917613571434,87.93370567936512,86.68723085000002,85.19488893859656,67.77151030392163,79.16733827272729,60.42534214502168,79.75452137430793,84.7064628231293,66.22251385294123,53.47394421532092,60.232013613403915,98.10793919047623,105.2759739625851,96.726892195122,60.46532841450219,68.01001888624343,81.97576002741708,84.82072351564628,77.16525172161175,78.3149632507937,50.38815045007684,72.88361343114549,82.16479506122452,75.70885031990235,67.80087824066928,74.66361760688962,65.90322891919195,74.86677257799677,78.85533334821434,98.71604708597886,56.0374862702703,71.01373901416365,63.066017902494345,65.22332429024948,81.81474850976802,79.79117557380957,79.90777222950064,65.07285039897043,67.60333191196587,65.65302109175381,77.24819982706772,74.64397173922907,56.58051027513232
953.853,48.5939564150632,81.81177671428576,66.6279880113379,79.60033448717954,43.20801434960321,67.99089119455786,72.3714781609196,70.18761726881723,66.2379742678572,66.11972850282741,64.94339665664165,68.61487338095243,60.4053614603175,42.601093660606104,61.80277501428575,50.07026241957675,66.32955727659575,56.54074787258691,48.724026675824206,79.70565746560852,82.78719887566146,85.81223901960789,62.63929615891476,69.9586580857143,83.32683928412705,85.85432821428576,79.34186071804513,66.70465175910368,87.32807403463208,66.35312467640698,76.27906686600228,80.3895734693878,63.471900619047666,51.615019626294036,63.91620678835981,87.13369980952388,91.04159721258509,88.71980332171897,65.47873829004334,74.00215750396829,68.81002148629153,82.05227555102047,68.21824719413922,76.6738872529101,56.49039407987715,73.61560531274135,85.07430696598644,68.8777517680098,64.94130220334623,74.5485954802432,47.39097308513712,82.34426300492615,69.40706279761909,89.02791077116406,55.238928872586904,63.92207918400494,67.32706800453518,67.04040565873022,73.39089489450554,67.78721541666671,77.98369585783975,51.89252926640931,76.63759722246648,63.33574554006972,75.60338468045116,68.96145926303859,68.31573457319227
956.222,39.74545140544221,73.2077361678005,60.67372386394562,79.20148764652019,44.221352062698436,68.40905631972792,69.94553663382601,55.70311642396315,61.61026307142861,69.96080832053575,59.44219372681708,59.504337444444474,59.65698120634922,49.34770443867246,58.09538756666673,49.744653795767235,68.13255328064847,62.820011168597205,54.43053519413922,73.47388140476194,78.95294956349211,87.79944407002807,65.04197572203772,72.89310245476194,88.50599326031752,84.08939923809527,72.12239791854641,77.42365143277316,81.55944613528143,77.6926893787879,67.59918575858255,81.50152926870753,67.51723775490201,56.16048759834373,56.993370989418025,83.72954928571433,80.26456707823134,89.30862023228809,70.52602440476196,78.18889140476193,65.96062865079371,74.32426623129255,71.07815723321129,86.75695987089951,61.240644035330305,73.84807288288292,80.43396009523812,57.095955115995146,56.14722431660234,77.81575391489368,43.719872393939454,84.36037888341546,75.20206745535721,79.93258034523814,58.285060021879076,74.07835083833953,72.4138823582767,67.01708311904765,70.47428142075707,74.45182410714293,71.85324322555172,57.466287850707886,75.63880036886452,65.72711282229972,67.2194572456141,76.09434535147396,66.72992805291011
958.589,36.42339732351801,62.61612660997736,64.81505366666673,68.28425279487185,50.159870297222255,68.70660837823131,70.64751045977015,42.623504122887915,65.47712525595243,69.51276243154766,56.08331664160405,57.61610028571434,59.01222879365085,61.782274442424274,57.162628876190524,53.475086596296336,73.33069287335367,57.61395233719437,57.640139899267446,70.08882852116407,83.08759312169315,90.3834694425771,76.93819970874866,72.90893291190483,84.36362015873023,76.4863629166667,65.82937970175446,90.59015781932777,76.16668537012993,71.83723997835502,61.995135242524974,80.46620670068033,67.751504022409,67.71835199792966,64.2728383827161,81.78487742857146,74.37543610374156,90.10679037166089,72.07815419913423,72.09197533465611,71.81086002020206,75.5844785714286,78.65952814041518,90.26473390687835,77.40032278955458,73.53991760360366,76.52133859863952,59.06402517948722,60.44827508108112,73.51006569402234,53.13678660028865,87.56597435139578,76.34994461309529,86.78668422089952,61.75620308108113,82.68981163040301,76.54093206802727,78.32586367233564,73.12314864322349,80.40020578095243,66.77547240232295,68.52456217503222,75.69348900927965,79.69230207897799,67.85437148245619,78.73636057823134,70.51678504938273
960.954,47.693093461807614,57.34742148752839,70.37329560544222,66.088790459707,58.4817951246032,63.0021541088436,77.39086804597707,47.278366325652875,73.50900225000005,68.07521543452386,63.70643640350881,65.82711769841275,68.62772047619052,67.17679548441562,67.41410621428577,70.91330008042333,75.76412940020268,63.10044746460751,72.12460756776561,71.54969699735453,81.4020144497355,89.7849236358544,81.19206805758586,76.78940056071431,85.01765060317466,82.32245214285724,77.79076453759403,94.04645250700287,74.51127936904767,74.41697772727277,64.13030669324478,77.75847903061229,67.47799588235296,82.19368262318845,74.35055451851858,84.09381960317464,87.67554632993202,87.53020931475034,81.65369449134204,59.68024290740745,75.20571191486295,84.06090401360551,82.81946321855928,87.19082379894184,93.52346158678962,74.77612483140288,69.59362631292522,65.70473362393167,59.97954183526387,82.01080502532933,70.33725914862922,86.48384223316918,85.74735084821434,88.61871186904767,67.16564952767057,84.09802909621492,75.792355798186,88.36356773809527,80.50434604004889,81.03207442976195,80.07556554843211,78.72954773487777,75.93335685225887,88.46591856562142,80.49535802756898,82.07785642721092,64.70502280070548
963.318,53.35057041020414,76.28126168480732,73.71051215419506,56.59152828205132,64.43495441269845,76.94074757823135,80.5619596387521,67.23377280184339,79.5235383928572,76.06972357440482,83.13364827568925,75.39512142857149,76.22978423809529,77.97208860346323,75.76654523809526,75.83272795502648,85.75313816008115,65.12005949935656,76.64284791941395,70.01962862433867,82.65734460185192,94.56609911484604,84.46938489811743,86.27130505000005,84.93185949206355,85.70573750476194,95.97340137092738,87.09554951680678,72.63431230519487,78.29255418831174,66.9692564429679,80.74941161564632,71.38372518767513,86.29066513043483,91.88405104232808,86.8742115555556,84.33006891326534,97.5591576887341,81.80573958874463,60.22408256613759,77.03200722077925,90.00327021768715,93.74715652136759,86.77857009312176,107.97506895238102,85.10236979922787,82.80314073469393,74.16178912576318,68.13349509909915,85.02752024316115,77.49006458874464,86.71549499178987,89.24183465773812,89.51398186111116,76.75765604118405,84.31968002442007,87.75898745804993,93.16991682199551,80.14976251037855,83.8828542166667,85.81044963252037,94.15264588159594,74.85871768864475,100.81787485249713,90.19729484085221,89.3941210678005,47.27221421164024
965.68,63.41240737084553,93.36291401360549,79.6467745804989,49.91717754395609,77.71149871031751,91.59465159183678,82.08897099441714,94.12800605529958,84.027391264881,103.14842965773818,92.89125066917298,93.09851271428575,82.44794006349211,89.55697862049068,80.98184371428576,86.44853729365084,99.40617938095245,77.71922046074654,84.49582378021984,77.10485205026458,83.23765384656092,107.53287908683478,89.31746515836105,92.32353895119051,84.45580555555561,87.53477683214291,108.23395549122813,85.48304063025212,80.67422136904767,88.17524801082256,83.00140598671103,92.87633383503407,82.1808506008404,88.0850684782609,110.25927180952387,86.47879182857147,85.30343864965991,107.50829018583052,82.21075433982689,69.54144248677255,81.97304461471866,95.34288923809531,97.55112037851043,90.06279410793655,107.90356525345629,90.80560151608756,82.04775835374153,86.80593299389503,80.02583624581729,88.73675058763934,91.21124044733048,85.83283556650252,86.3713372321429,83.73232990211642,87.18048502831408,88.09304252747258,98.02373415646264,89.2222372528345,84.51800869108673,82.21407051071434,95.50043511033691,88.9064037580438,82.15304880830287,98.29391788385603,95.43478610025068,92.908309029025,47.50275004232809
968.041,83.97290936248791,99.29272797278918,88.51456829931979,58.736202567765595,90.23774936507941,95.50540076190482,83.09868325385882,99.99865445775734,91.35748202380958,122.72236866071434,97.5807096278196,100.91880292063497,89.59579758730162,96.98109218470425,84.62542145238099,87.94673310846564,105.7222447821682,96.83875312612618,84.88373851648359,85.57287873809528,92.00182593518522,112.09759049019614,71.94909010852716,86.02207206190481,87.71518822222227,90.41753566428578,101.38760057644114,84.20232063725497,85.32571635281388,94.62476798701302,99.43599913399784,98.02384488095242,81.55910120168072,81.6236668198758,115.21829000000007,80.75225542666671,78.5175927891157,108.52146505226486,77.25293228354984,83.59305334126992,90.50719926118332,98.99331896598645,96.0528631465202,89.37245926560851,109.16849554531493,95.11095897812102,87.79940848979597,87.60373747496952,80.09914103217508,88.34437093211756,91.49336567099571,84.65405477504109,87.27495809523815,82.00573494709,85.87902189446595,88.31752625152629,99.36559780272115,86.50458504081635,86.98337295238098,82.2598503595239,101.34055676469231,84.96819476190481,86.58643513186817,98.21672927526134,88.88036043859653,96.77775649002274,69.20478295590833
970.4,82.32356717103991,91.82992965532883,83.4535593650794,59.89665515750918,89.45378184523814,101.75055963265314,74.02490762266012,87.57452761904764,85.63190372619049,119.31260200595244,83.51270853258151,92.09934039682544,78.05679291746036,96.63893165945169,69.6400164166667,78.7830695634921,102.47934962006086,103.37828681338488,81.96096331501833,71.57478570105822,81.35233222989422,98.41049418767511,60.1329250886822,78.54996556071431,87.97690301587305,86.48097867261907,97.64664669172936,79.8041251568628,74.50206231818184,85.67158591774894,96.9893697607974,94.46760351190481,76.23052431512608,72.5649514182195,97.6371952645503,66.96308163301589,63.36545093537418,94.50545195354242,69.50689319264075,84.90840072222225,89.67557609812417,91.6789432380953,87.6355073650794,87.29995946878309,94.21004712749618,88.44813339510942,78.39802000000002,76.26892550427351,66.56424499742603,81.11090780790278,102.81242718614726,72.59820800985226,82.60061127380955,77.81079917460322,86.81410207207213,89.41629771868136,93.16670595238098,72.2175580102041,82.05932233943837,80.96976847976194,89.5676743331011,81.42730991763196,83.72007963614169,90.52104832055754,75.7403661052632,91.61327667074836,70.66079567372137
972.757,78.3593357172012,85.27120017233565,81.44690682539687,63.39308722710627,89.3512283730159,97.71373806802728,61.21434693251234,63.60895848540709,75.16813219345244,104.57408433482146,62.455291434837115,74.19452093650794,58.59681959206351,100.81092800865804,49.2980884166667,69.34845469841274,82.13124950151979,101.63757268983275,71.40925527472533,53.78936504100531,71.40319357711643,76.99157218487399,65.74612323685496,61.429558109523825,79.1506150476191,71.84723727142864,85.65322491228075,68.35740011624654,60.40433330303033,65.17075669372296,76.73221879734221,76.30808193877554,69.64380466946784,62.17193509575572,92.15213095238099,51.581243229206386,55.31472263605445,67.56325509059235,61.51365385281388,72.94416378835983,80.90736312409815,88.96493822040821,66.6784064761905,77.54985465396831,75.23791990168975,72.18884203861008,69.60923872108847,69.6995234761905,56.88160526769631,67.38393162249243,110.67166784992791,59.21399793678164,67.82212773184527,63.71269727050267,71.75222389961394,75.77951380659346,79.66963198412702,58.98801662244901,79.2385104468865,65.2873900869048,72.49985718420444,69.21853342599746,71.85016812332115,71.62349943089434,56.091980164160425,63.95868929909298,72.27670925925929
975.113,66.05283843828961,73.95156165532883,74.78829056689347,54.11740632600733,86.61410071428575,100.21792282993204,50.95456626633828,41.27766804761906,61.39065333035718,90.62741747916671,49.03858747293235,53.06189770476193,46.41194842222224,88.50906360173161,42.5791608666667,69.41993990343919,63.73850934447826,102.03349952380955,61.09347635531139,39.215456153439185,50.67444296441801,48.40132814005604,58.421039823654525,42.76881405476193,62.1333606603175,68.45269415833336,83.70980121553889,52.02063299719889,47.529021616883135,51.658046231601766,57.1017319246955,52.281718892857164,53.79096851540618,48.121642984472054,87.28636746913587,36.69093755396827,54.62728807142859,40.19960310104531,49.46029130952383,50.38844733068785,61.10070363780665,74.82180389251704,53.452175650793684,62.25201303703707,51.17607196927807,51.17190817245817,54.54021883265311,52.753225360195394,40.78061801287004,51.23739833313071,134.06353734487746,42.76111506568146,47.02628280252978,50.175982797288384,59.04021673101677,55.148955781685,54.77227825396829,45.77833326190476,69.68506274481078,44.96576357428574,60.557388780255536,57.683331972973,54.02252530036632,56.41228214518006,46.52363981578951,45.57666071972792,64.5342199453263
